isbn,title,pages,price,edition_num,print_series,category_id
1099056073,book_title10520,587,112.0,4,47,24
3223756363,book_title10521,1973,130.5,6,54,31
9655873841,book_title10522,1590,10.6,2,27,6
7676631573,book_title10523,1238,159.1,2,4,11
8462707907,book_title10524,1999,30.9,6,10,39
7403259205,book_title10525,867,148.8,2,65,22
2096126760,book_title10526,1034,44.0,3,10,2
2970746178,book_title10527,376,91.8,1,47,31
8450059936,book_title10528,1420,28.0,8,53,30
2038532004,book_title10529,346,118.1,3,74,11
8695676831,book_title10530,1716,154.0,1,17,32
1054253958,book_title10531,464,167.0,7,49,1
3001731436,book_title10532,1197,91.6,1,57,26
9909273926,book_title10533,984,67.6,1,75,17
1629264437,book_title10534,293,96.7,4,69,28
4582704411,book_title10535,1011,48.1,8,21,14
8384884145,book_title10536,668,156.0,7,10,31
5280658623,book_title10537,564,74.1,5,49,17
5360444000,book_title10538,926,130.8,4,35,22
9391229432,book_title10539,151,61.3,5,50,33
4398609134,book_title10540,1181,103.1,7,6,12
7816648597,book_title10541,451,100.2,1,18,4
6213365508,book_title10542,198,16.1,5,45,28
8629681542,book_title10543,175,107.6,8,56,20
7791786880,book_title10544,1424,176.4,8,7,28
6134093754,book_title10545,532,80.9,8,20,18
1796509967,book_title10546,1460,140.3,8,36,28
2717083776,book_title10547,1748,86.6,2,14,1
1007414356,book_title10548,64,179.5,1,2,31
1648820735,book_title10549,1291,76.8,3,17,21
9067248522,book_title10550,1809,13.2,5,28,10
3191800545,book_title10551,1491,147.1,6,32,13
1562337090,book_title10552,898,173.9,1,54,9
1766312282,book_title10553,1397,114.8,2,44,12
7679319603,book_title10554,376,174.1,5,54,11
7462672291,book_title10555,1469,142.9,7,12,10
5354787840,book_title10556,1877,133.1,8,22,11
8139131137,book_title10557,1010,98.0,2,50,15
3745362752,book_title10558,611,44.3,8,58,4
1968911089,book_title10559,212,191.1,1,21,23
2830505084,book_title10560,365,87.9,1,65,12
7036631619,book_title10561,431,106.6,5,29,25
7326309201,book_title10562,1112,160.4,1,7,30
5051836408,book_title10563,438,3.1,7,55,9
9239866008,book_title10564,1332,27.6,6,80,6
2735531221,book_title10564,304,4.7,2,45,12
7159153521,book_title10565,531,46.7,3,73,10
2585591442,book_title10566,1880,80.3,6,68,20
9215420995,book_title10567,171,15.4,3,22,4
3322267170,book_title10568,1206,119.0,1,15,37
6092496741,book_title10569,262,69.7,7,51,11
6644208238,book_title10570,893,110.4,7,29,13
1543468145,book_title10571,1810,124.8,4,21,39
6508903362,book_title10572,428,145.5,5,49,32
8673895475,book_title10573,428,54.2,8,9,12
3167452093,book_title10574,569,183.5,1,48,35
4959648598,book_title10575,215,108.7,6,3,38
4733966920,book_title10576,1186,168.0,7,46,15
9956327535,book_title10577,482,68.8,4,24,12
9810040494,book_title10578,1318,112.3,1,57,28
1771529306,book_title10579,555,21.0,2,70,19
9929503170,book_title10580,1495,129.4,4,7,27
3380043301,book_title10581,1105,14.7,5,9,40
6380228780,book_title10582,1625,153.5,3,20,21
4893188399,book_title10583,1372,78.7,8,27,23
4119859537,book_title10584,749,124.4,4,39,13
5386933658,book_title10585,1404,25.2,2,8,38
7563093687,book_title10586,509,156.1,4,25,12
5875073526,book_title10587,188,72.9,3,36,20
9397327555,book_title10588,1837,127.0,1,38,16
1495564218,book_title10589,310,159.8,8,35,16
2718307729,book_title10590,198,81.5,5,79,36
5178709816,book_title10591,929,124.9,4,79,3
9361934170,book_title10592,866,39.8,1,6,12
9444495070,book_title10593,1635,163.4,2,15,34
6857400531,book_title10594,963,87.0,6,27,20
3249250576,book_title10595,791,147.5,1,47,31
5555914119,book_title10596,1089,62.5,8,71,13
2956384514,book_title10597,1258,9.6,7,69,12
3245476999,book_title10598,1996,198.1,5,13,26
4386336873,book_title10599,1536,155.4,4,54,25
2552693165,book_title10600,768,17.2,1,49,31
5968999010,book_title10601,1586,191.8,1,3,40
9921858287,book_title10602,180,16.2,3,49,16
6080201012,book_title10603,1991,194.5,7,64,24
1232620109,book_title10604,105,39.9,3,10,19
2464303026,book_title10605,1345,72.2,3,53,31
7012296349,book_title10606,215,60.0,4,73,40
2152524716,book_title10607,258,17.3,8,44,30
5302450702,book_title10608,1372,75.1,6,64,17
6141222855,book_title10609,464,1.6,8,50,3
2847106504,book_title10610,1525,123.4,4,71,27
4054305897,book_title10611,857,103.3,5,75,9
4366799005,book_title10612,863,90.7,7,14,26
3353212518,book_title10613,1352,14.5,7,74,9
5206830274,book_title10614,1504,110.2,4,66,36
8510694065,book_title10615,287,51.0,5,11,31
4235342505,book_title10616,1416,197.8,5,48,35
1798428580,book_title10617,867,47.7,7,42,19
9773304117,book_title10618,1283,165.5,5,7,27
8022333891,book_title10619,1456,91.5,6,12,16
1312290749,book_title10620,40,50.7,2,69,34
5517575027,book_title10621,941,30.9,2,79,15
8498321556,book_title10622,82,107.6,8,9,18
5023430091,book_title10623,1307,158.7,3,75,34
3296785902,book_title10624,1244,99.3,6,64,31
5577498434,book_title10625,252,9.6,2,64,40
1065117855,book_title10625,1918,52.4,8,80,28
8571868504,book_title10626,1526,96.9,8,75,40
5968827867,book_title10627,935,141.2,4,72,25
9410187133,book_title10628,1818,74.4,3,61,6
7261767566,book_title10629,1190,88.7,3,36,39
4288484852,book_title10630,673,58.3,6,34,10
5263059377,book_title10631,620,11.0,7,74,27
8813444108,book_title10632,1662,98.5,5,30,14
4795296571,book_title10633,520,190.0,4,30,34
4881633215,book_title10634,936,173.9,3,5,36
2143955828,book_title10635,291,148.1,5,60,20
4601693414,book_title10636,373,94.9,3,25,13
2673790268,book_title10637,1281,19.0,4,45,5
3296747228,book_title10638,560,69.5,2,71,28
5876461015,book_title10639,375,158.1,1,54,5
3340786719,book_title10640,969,96.5,3,33,35
7435323233,book_title10641,1716,22.7,1,12,29
8665273243,book_title10642,534,149.2,4,17,34
7822817580,book_title10643,216,28.0,2,53,19
9641372254,book_title10644,1746,7.1,5,37,11
4682116770,book_title10645,1096,176.7,8,30,30
2623786240,book_title10646,689,116.5,6,26,40
5577518245,book_title10647,1556,149.8,8,48,10
4344463717,book_title10648,683,108.8,2,34,2
5772027847,book_title10649,1876,172.5,3,26,23
5746087004,book_title10650,1484,61.7,1,43,39
5278634282,book_title10651,522,148.6,3,59,7
1016239331,book_title10652,230,176.2,1,20,29
4779105044,book_title10653,457,11.3,5,70,3
1855186497,book_title10654,1305,126.6,5,10,1
1337139827,book_title10655,844,156.1,7,33,20
4532621871,book_title10656,929,198.2,3,30,20
2187696140,book_title10657,1770,135.7,1,64,19
7709020931,book_title10658,1420,185.0,2,35,21
1508671230,book_title10659,1987,165.1,8,16,4
4808098612,book_title10660,265,95.7,3,3,32
1321762316,book_title10661,982,97.2,1,38,19
8735030002,book_title10662,328,25.6,4,77,14
7249406397,book_title10663,226,144.5,3,13,26
6211635888,book_title10664,644,175.8,7,14,24
7400668061,book_title10665,972,47.3,4,49,38
1644176651,book_title10666,247,65.3,3,48,32
7934191377,book_title10667,1455,59.9,1,39,12
7133036475,book_title10668,646,8.7,7,8,26
2576107130,book_title10669,206,94.5,1,13,3
3664103862,book_title10670,509,84.5,6,43,40
8038646432,book_title10671,1455,180.6,5,37,5
2544511857,book_title10672,1291,71.4,2,39,11
8716907364,book_title10673,557,194.7,8,10,23
4115452002,book_title10674,1424,87.1,7,58,19
5977659738,book_title10675,1006,153.8,1,32,24
8898583696,book_title10676,74,56.4,7,54,10
2578075546,book_title10677,839,7.3,2,1,23
5537133286,book_title10678,660,109.2,1,58,38
3186479631,book_title10679,227,107.9,5,21,37
2556968376,book_title10680,1221,152.3,3,39,30
6645049873,book_title10681,909,31.7,3,3,8
6856263530,book_title10682,1380,96.1,8,15,24
3915876296,book_title10683,1365,132.2,7,48,22
7094310789,book_title10684,458,19.3,5,54,5
8846632573,book_title10685,1413,158.8,4,54,29
9438223125,book_title10686,855,168.8,1,2,20
3463311156,book_title10687,536,59.9,5,33,10
2520522302,book_title10688,242,176.6,7,11,34
4872367928,book_title10689,996,49.3,1,9,32
9253264243,book_title10690,327,90.0,4,45,38
3354760894,book_title10691,640,14.6,7,37,24
7342333908,book_title10692,1625,180.7,6,16,16
1754550442,book_title10693,1286,69.6,5,6,7
9900850278,book_title10694,1928,162.0,2,33,33
1534067023,book_title10695,896,27.8,5,73,28
6932954618,book_title10696,871,128.1,3,59,36
6218088229,book_title10697,1315,147.4,7,60,3
1143683841,book_title10698,1146,182.7,1,69,28
7778869503,book_title10699,677,78.0,2,59,5
1091431456,book_title10700,1736,11.7,5,67,18
7092009166,book_title10701,360,177.0,3,31,40
7410879924,book_title10702,524,64.5,2,54,22
1459094648,book_title10703,496,77.7,1,70,17
7633928536,book_title10704,948,38.0,6,3,15
9498586904,book_title10705,1425,36.5,6,46,11
7654269483,book_title10706,1384,80.3,1,80,27
8411287022,book_title10707,983,94.0,6,17,3
5871143057,book_title10708,323,175.9,1,68,39
5343048883,book_title10709,823,13.0,6,29,31
8041513804,book_title10710,1764,182.0,2,21,11
8982089718,book_title10711,1164,47.7,5,7,26
3434167405,book_title10712,386,15.5,5,22,21
2794284677,book_title10712,632,9.2,2,46,30
3537412820,book_title10713,1947,28.8,5,45,28
1019117957,book_title10714,1908,135.3,6,30,4
9810949532,book_title10715,260,95.3,4,36,39
5857905002,book_title10716,209,133.8,1,47,17
4899524137,book_title10717,1764,74.9,3,66,18
7198756208,book_title10718,1748,38.0,1,72,38
4640051466,book_title10719,107,36.0,4,13,37
8919472188,book_title10720,1776,79.5,1,38,39
2253796539,book_title10721,1460,190.6,5,42,34
6857349855,book_title10722,1290,99.1,7,21,6
3695394079,book_title10723,1982,184.2,4,73,17
6210508827,book_title10724,328,20.7,3,59,29
5037838330,book_title10725,442,78.1,4,56,32
2325657979,book_title10726,1485,74.5,5,58,14
1128187601,book_title10727,1180,169.1,8,43,14
6906928032,book_title10728,1935,2.4,7,51,28
8366962595,book_title10729,141,42.6,3,10,6
9427492667,book_title10730,1209,17.5,1,76,19
4178931389,book_title10731,1638,64.0,7,21,25
7918658122,book_title10732,1262,110.7,1,41,36
2084874628,book_title10733,1367,58.0,5,12,14
6064851955,book_title10734,147,18.9,6,10,21
3598063209,book_title10735,1085,82.1,8,74,30
8332320396,book_title10736,1797,40.6,3,30,37
2970814802,book_title10737,794,190.3,8,46,15
1296267299,book_title10738,1690,114.3,8,50,37
4685802885,book_title10739,300,105.3,7,45,40
3789577467,book_title10740,975,114.5,3,12,18
4419886625,book_title10741,1942,20.6,2,62,29
9505720858,book_title10742,184,34.3,5,48,33
3221414215,book_title10743,1863,115.0,1,59,2
5403215741,book_title10744,528,73.4,1,9,22
3034503061,book_title10745,1839,84.4,4,65,6
4226851018,book_title10746,249,170.2,3,51,17
3205307178,book_title10747,50,7.8,6,78,1
9525624164,book_title10748,1112,157.8,5,14,30
8864253935,book_title10749,414,53.6,3,78,36
6161750714,book_title10750,146,20.8,5,31,22
3507745641,book_title10751,66,148.1,7,23,9
4931166185,book_title10752,310,180.7,1,44,33
7376835796,book_title10753,1133,180.0,4,67,26
8822863480,book_title10754,1453,57.6,3,53,4
9156382400,book_title10755,1592,153.6,7,26,31
1159345816,book_title10756,70,176.4,1,75,21
4609553335,book_title10757,1949,180.0,6,8,37
6690537786,book_title10758,345,47.2,1,65,24
8183083098,book_title10759,855,119.1,8,26,30
6996499519,book_title10760,1698,163.7,1,10,16
3095285575,book_title10761,1989,168.4,4,7,32
2998399706,book_title10762,1111,112.0,6,72,13
5535493276,book_title10763,34,169.9,8,13,38
5500270560,book_title10764,1584,99.9,4,37,34
5260211147,book_title10765,1442,143.3,7,22,11
9848531244,book_title10766,1920,175.4,6,13,14
3861021168,book_title10767,85,25.9,8,80,23
2747209372,book_title10768,1020,16.0,6,52,2
4973525407,book_title10769,750,106.2,6,51,1
9047751465,book_title10770,973,158.2,8,63,31
5651180917,book_title10771,638,171.0,6,62,19
7913454392,book_title10772,272,183.4,1,77,36
3110319221,book_title10773,1986,132.8,6,17,5
7302602116,book_title10774,1053,122.9,6,67,15
8265134616,book_title10775,591,66.1,5,28,31
9393265717,book_title10776,456,77.0,7,61,14
1551200227,book_title10777,1738,1.3,3,4,39
4602814642,book_title10778,1843,111.5,8,31,8
7139230495,book_title10779,1297,56.3,7,46,14
5430463733,book_title10780,196,158.9,2,40,18
3977762132,book_title10781,81,176.2,7,80,29
8753491698,book_title10782,641,174.5,3,79,20
7455099715,book_title10783,1997,110.0,7,35,28
2635946938,book_title10783,1570,38.8,2,26,29
6632385486,book_title10784,338,174.1,7,32,17
9043509193,book_title10785,1241,99.8,7,75,21
9570473951,book_title10786,776,43.5,5,47,39
1648614054,book_title10787,1577,92.1,1,14,8
3067590544,book_title10788,1698,157.6,2,59,17
6474499446,book_title10789,312,131.0,2,73,15
6187365689,book_title10790,1766,159.9,4,55,11
7841987455,book_title10791,1660,40.3,3,34,38
8749941402,book_title10792,361,66.8,7,30,38
3493535443,book_title10793,728,38.5,4,59,27
2848924324,book_title10794,400,4.7,2,38,28
4330829852,book_title10795,1404,180.9,8,2,39
1696400420,book_title10796,556,81.9,4,50,14
5367104719,book_title10797,301,21.0,6,43,21
3042124714,book_title10798,915,13.5,5,32,9
1303265739,book_title10799,636,116.7,4,14,7
5106767131,book_title10800,493,11.4,1,51,40
3768099173,book_title10801,314,116.0,1,77,28
4264144088,book_title10802,1348,185.1,3,67,22
6311174002,book_title10803,947,139.9,7,27,32
8792981591,book_title10804,42,52.3,8,41,34
1555794830,book_title10805,1466,17.2,6,20,1
7443553953,book_title10806,217,42.5,8,16,22
8031743580,book_title10807,1359,146.9,4,70,32
3872499430,book_title10808,1063,181.9,6,3,32
3342255855,book_title10809,1933,99.0,1,36,12
2959131145,book_title10810,498,187.7,7,31,1
2867548867,book_title10811,1403,158.3,1,65,34
5030998187,book_title10812,1765,135.3,1,42,14
8198275732,book_title10812,232,95.8,8,31,14
9904392194,book_title10812,268,158.4,3,62,26
8390685372,book_title10813,1376,91.0,2,16,31
5947490836,book_title10814,301,89.7,5,16,12
6245049987,book_title10815,1819,48.5,1,70,18
9514324367,book_title10816,1073,25.5,3,13,2
7778754394,book_title10817,1420,58.1,7,79,7
2709906766,book_title10818,1256,99.4,3,10,34
2822084193,book_title10819,1065,117.6,7,48,4
2497555028,book_title10820,678,101.8,1,68,23
6544441464,book_title10821,642,90.8,6,35,5
1416156022,book_title10822,1035,79.8,8,23,6
8189899167,book_title10823,418,43.2,3,48,31
9359650772,book_title10824,438,18.6,4,9,30
1744869076,book_title10825,680,23.9,5,16,40
8981829003,book_title10826,1706,50.6,5,27,11
3552995553,book_title10826,1202,6.3,8,66,38
1572159461,book_title10827,1558,31.5,4,44,36
2143996638,book_title10828,1177,166.9,4,43,23
1671012342,book_title10829,603,125.3,4,49,32
1473748638,book_title10830,957,110.8,7,43,29
2840367209,book_title10831,1753,36.5,3,18,11
3721351790,book_title10832,444,6.6,1,36,33
2697208895,book_title10833,1890,180.5,3,34,35
4756713837,book_title10834,202,83.0,2,48,24
7097211193,book_title10835,757,91.9,2,27,3
8395003167,book_title10836,439,98.1,7,34,27
8900297146,book_title10837,1552,61.2,8,34,6
4387731347,book_title10838,1106,53.0,8,26,19
2019656009,book_title10839,1388,99.2,6,71,3
5265821592,book_title10840,825,34.9,1,65,36
5881354257,book_title10841,1585,101.9,7,28,39
4281040629,book_title10842,675,191.2,2,39,19
2274727274,book_title10843,1579,104.4,7,76,29
8495992019,book_title10844,504,27.6,7,78,38
6880940990,book_title10845,1946,50.8,5,22,15
1517126791,book_title10846,1956,179.3,6,11,18
1128756280,book_title10847,1128,17.0,6,58,28
7592197017,book_title10848,1861,27.0,6,65,33
3130845365,book_title10849,1260,28.2,4,75,33
2683580354,book_title10850,1313,19.4,3,50,6
7093458595,book_title10851,1663,12.2,3,13,35
4161402468,book_title10852,128,141.5,2,11,10
1120244669,book_title10853,433,153.6,2,75,24
4321097170,book_title10854,431,32.0,4,16,28
4001712764,book_title10855,1289,63.2,7,52,38
7824869478,book_title10856,157,25.8,2,55,28
6671069485,book_title10857,1354,59.4,4,41,10
6803241621,book_title10858,1683,99.4,2,58,23
4342121050,book_title10859,1423,180.7,3,48,19
9078801018,book_title10860,1587,56.2,8,39,39
3694176038,book_title10861,778,104.3,3,68,12
5526257115,book_title10862,837,54.5,7,30,32
6015743666,book_title10863,969,78.4,1,35,1
2228172706,book_title10864,950,2.6,1,35,29
8207147078,book_title10865,1671,21.7,4,79,8
5449232103,book_title10866,265,66.7,7,33,25
5293555892,book_title10867,68,35.5,8,56,5
9311403238,book_title10868,1711,17.6,3,34,26
2710011971,book_title10869,696,105.2,2,65,33
3967351455,book_title10870,1308,166.6,8,50,39
4436319174,book_title10871,99,34.5,1,50,15
2942573889,book_title10872,1629,162.1,2,69,16
6985686017,book_title10873,832,25.3,3,38,40
6360846242,book_title10874,966,162.3,7,44,4
2823672790,book_title10875,1238,185.3,7,12,35
3582441305,book_title10876,947,118.4,3,68,36
8797516142,book_title10877,450,80.4,8,58,13
9290982589,book_title10878,1511,154.7,2,28,5
4751553747,book_title10879,1297,27.6,6,8,20
6979625959,book_title10880,666,11.0,4,70,27
6832650652,book_title10881,506,72.5,1,23,7
6992468423,book_title10882,944,35.1,7,48,40
4854407936,book_title10883,1056,115.0,6,25,10
6904071356,book_title10884,197,51.1,1,50,5
2711257927,book_title10885,99,153.5,7,57,12
5314298022,book_title10886,885,198.6,5,51,25
4749575578,book_title10887,1969,185.7,8,1,11
5408822525,book_title10888,370,190.3,1,63,13
3737993864,book_title10889,152,163.4,3,18,30
5472038997,book_title10890,621,125.3,8,67,28
3592705953,book_title10891,1494,83.7,4,34,4
7547098564,book_title10892,345,20.0,6,45,28
2606694860,book_title10893,719,11.7,6,18,37
3706702569,book_title10894,1864,141.6,8,54,34
2528347926,book_title10895,658,14.4,6,51,23
4804237816,book_title10896,36,115.9,4,66,15
5588334295,book_title10897,1898,194.1,3,36,17
2307784166,book_title10898,1903,16.5,3,13,38
7045825237,book_title10899,446,97.7,4,32,23
6657508073,book_title10900,1295,163.3,8,20,8
8272445817,book_title10901,677,124.8,5,17,18
8622601387,book_title10902,1577,44.7,2,4,36
8794913190,book_title10903,1466,86.0,1,16,4
5233211318,book_title10904,1185,164.4,4,77,15
1444346611,book_title10905,145,29.7,2,38,10
1059723770,book_title10906,224,29.2,4,44,39
2266231332,book_title10907,960,156.5,1,68,7
1546126768,book_title10908,1022,90.4,8,34,2
4485956710,book_title10909,816,25.6,4,70,35
5300757761,book_title10910,427,78.2,8,78,6
4323364619,book_title10911,882,20.5,7,23,31
6356771673,book_title10912,980,93.2,2,71,3
3448990550,book_title10913,344,173.5,2,2,19
9436327404,book_title10914,1151,113.1,7,73,4
7016674750,book_title10915,1974,195.9,8,17,3
9651830200,book_title10916,1793,153.5,2,22,33
9322426401,book_title10917,452,82.2,1,52,40
2164663167,book_title10918,918,180.4,6,43,9
5976739314,book_title10919,664,10.8,1,80,12
1236717077,book_title10920,1992,117.9,5,30,32
7732539705,book_title10920,473,124.8,4,69,32
9033418824,book_title10921,1060,57.7,5,51,38
1428712637,book_title10922,1547,108.9,4,8,30
8230082260,book_title10923,889,110.0,8,3,20
6848745570,book_title10924,766,77.5,1,22,6
2424122558,book_title10925,441,62.8,6,73,8
1473337780,book_title10926,416,48.0,1,26,17
9767061271,book_title10927,600,16.1,1,32,17
1825332117,book_title10928,1827,122.1,7,50,28
3898265816,book_title10929,945,48.3,2,7,8
6031934722,book_title10930,1847,150.3,5,79,2
7311094420,book_title10931,1387,146.5,5,57,20
8628534112,book_title10932,515,37.9,2,37,14
4083077999,book_title10933,909,158.4,7,36,1
1311958528,book_title10934,106,199.7,1,26,5
1142074260,book_title10935,657,182.4,7,26,40
8374937523,book_title10936,1340,181.4,5,2,22
4540814865,book_title10937,1138,147.5,8,44,4
4383953232,book_title10938,1516,36.5,8,51,12
2550491369,book_title10939,610,110.3,4,73,23
9459575899,book_title10939,1320,144.0,2,66,35
3551535303,book_title10940,1217,148.6,3,39,24
2456646208,book_title10941,674,75.4,6,71,18
2856442310,book_title10942,1079,65.5,3,30,35
7642923688,book_title10943,1380,80.5,6,57,22
5206683247,book_title10944,1755,171.6,2,71,3
4369486691,book_title10944,38,178.5,7,75,36
4697000012,book_title10945,1243,71.2,8,1,17
2877588638,book_title10946,1521,75.2,7,63,13
5166625185,book_title10947,1898,18.5,8,49,30
4107498184,book_title10948,345,100.1,2,45,11
5872737249,book_title10949,1124,154.4,4,59,11
4992470032,book_title10950,764,153.1,4,76,26
7696857923,book_title10951,873,44.7,2,14,31
5749582788,book_title10952,642,105.7,3,58,37
5611610247,book_title10953,606,177.7,5,63,17
6408115230,book_title10954,782,195.4,5,18,6
9861653716,book_title10955,1566,60.3,3,64,31
7922035772,book_title10956,586,102.2,2,67,3
3652999001,book_title10957,1364,137.6,7,52,27
5692882672,book_title10958,1059,173.8,7,42,6
7903530636,book_title10959,146,198.9,2,76,11
2907358787,book_title10960,679,42.2,8,6,26
8143137252,book_title10961,1240,134.7,3,70,4
8388238316,book_title10962,1965,66.2,5,38,24
7179729963,book_title10963,1799,97.4,4,29,4
7793232853,book_title10964,559,147.8,7,28,32
4541233558,book_title10965,133,87.5,1,68,1
3868846442,book_title10966,722,151.4,2,32,23
9547911727,book_title10967,1511,113.9,7,80,15
7792763223,book_title10968,1749,114.8,6,33,4
4683610296,book_title10969,1053,115.1,4,40,33
9809834810,book_title10970,64,8.8,5,75,10
7262570260,book_title10971,355,95.5,6,1,27
4248051368,book_title10972,1934,54.3,3,65,4
8312197750,book_title10973,926,40.6,3,4,9
5227459992,book_title10974,67,52.4,2,79,40
1118815825,book_title10975,1508,169.9,5,54,31
1749551867,book_title10976,727,113.8,6,40,2
5798309616,book_title10977,381,174.5,7,9,16
3575276125,book_title10978,64,151.5,1,9,1
2405256204,book_title10979,1857,185.5,8,26,33
8840480070,book_title10980,1829,118.2,2,3,33
2086134869,book_title10981,654,11.4,1,69,19
6656102276,book_title10982,954,86.8,7,57,6
4967281205,book_title10983,1372,72.4,5,4,28
8504351248,book_title10984,1253,73.9,1,49,13
9301326358,book_title10985,789,64.1,6,37,14
3879121126,book_title10986,1347,197.2,4,12,20
3816082612,book_title10987,1019,81.4,7,5,20
4639933666,book_title10988,1823,145.1,2,26,15
4939911883,book_title10989,352,72.2,5,65,15
9155611184,book_title10990,443,76.7,6,3,37
9935975927,book_title10991,1496,153.3,2,38,24
7243744647,book_title10992,1871,132.6,4,14,3
6981392808,book_title10993,1298,75.0,4,4,5
5343647316,book_title10994,1736,87.5,3,55,32
2602653530,book_title10995,1103,146.6,6,68,15
4111383596,book_title10996,1184,64.2,8,61,6
2157256534,book_title10997,1768,8.2,3,45,39
6330244901,book_title10998,1459,80.6,2,69,8
2544203125,book_title10999,216,135.2,4,26,35
9144125610,book_title11000,936,137.9,5,50,17
3063668233,book_title11000,753,157.5,2,21,38
2905189853,book_title11001,406,3.9,6,36,19
1324888251,book_title11002,1876,165.8,8,38,9
6042925072,book_title11003,1353,119.1,3,49,12
8623324136,book_title11004,368,51.6,6,48,25
5972686991,book_title11005,114,140.4,6,55,1
4391292547,book_title11006,802,173.0,8,56,1
5698235312,book_title11007,1941,133.0,2,74,4
4816330540,book_title11008,583,59.2,1,28,5
7660357224,book_title11009,296,126.5,4,77,4
4790739510,book_title11010,90,167.6,7,36,40
3858890502,book_title11011,555,122.4,3,42,21
7648553859,book_title11012,1153,175.9,4,7,26
1469995116,book_title11013,1103,72.1,5,66,20
6444867007,book_title11014,894,197.3,4,44,26
5469280860,book_title11015,943,153.9,5,73,24
6924723600,book_title11016,349,59.9,4,22,40
1603363249,book_title11017,664,43.9,5,72,34
1660279251,book_title11018,459,92.3,4,74,19
4862084667,book_title11019,292,58.3,7,1,15
1479766520,book_title11020,1864,10.9,8,25,18
8190280182,book_title11021,1043,185.3,4,80,11
2764384981,book_title11022,1905,34.4,2,55,10
2513193053,book_title11023,1719,170.7,3,33,5
2483358238,book_title11024,240,124.2,6,37,9
5549867471,book_title11025,1323,159.1,7,38,16
7539237743,book_title11026,1848,5.4,4,78,24
9807171326,book_title11027,1016,186.2,1,55,21
1289548920,book_title11028,1552,11.1,5,27,13
8743354861,book_title11029,1361,94.7,1,50,13
2536449693,book_title11030,1200,166.5,8,25,9
8554798520,book_title11031,1031,42.8,8,48,25
5871536081,book_title11032,1901,106.5,1,63,30
1525607032,book_title11033,1463,154.2,2,78,14
8688918246,book_title11034,1728,17.7,8,63,10
7927280020,book_title11035,1012,167.9,4,38,31
7148761573,book_title11036,1555,188.9,8,13,21
1291900835,book_title11037,915,103.8,6,43,38
3351514987,book_title11038,1109,136.4,1,70,34
4254283269,book_title11039,1586,93.2,5,74,40
8481689598,book_title11040,1219,181.2,5,13,5
8136381070,book_title11041,1505,13.0,5,19,38
2192699949,book_title11042,156,65.5,1,19,39
4120624358,book_title11043,1873,186.0,7,30,35
2503206340,book_title11044,1337,74.7,5,57,32
2974189781,book_title11045,571,191.6,3,43,11
9033453046,book_title11046,972,195.5,1,71,12
8554685514,book_title11047,1501,170.8,7,19,37
1356311120,book_title11048,1827,74.4,2,23,2
2310288372,book_title11049,540,73.2,4,25,22
9833141403,book_title11050,1980,66.3,3,66,27
6972611161,book_title11051,1215,160.3,3,62,31
8817587389,book_title11052,1583,20.1,4,28,31
5703322237,book_title11053,1906,70.4,2,20,30
5240802098,book_title11054,1732,67.9,6,75,2
6490458933,book_title11055,634,144.8,2,55,17
4918618964,book_title11056,618,44.0,4,78,6
7926829699,book_title11057,1628,13.6,5,67,8
1066171216,book_title11058,342,159.7,4,16,28
3355190839,book_title11059,1644,120.5,2,27,7
5973883326,book_title11060,1947,158.8,6,6,5
6787298896,book_title11061,341,13.2,6,42,19
7863480927,book_title11062,1283,139.5,2,35,22
8863807085,book_title11063,1202,26.0,1,62,4
7297584445,book_title11064,1801,78.3,5,74,21
7062673329,book_title11065,1885,147.9,3,33,39
2758497237,book_title11066,676,114.3,7,72,40
7564732908,book_title11067,1090,118.5,5,68,28
5352119897,book_title11068,1756,50.9,4,22,17
5962633936,book_title11069,1104,37.5,1,21,33
9818375679,book_title11070,780,139.7,3,56,9
3715383507,book_title11071,1932,193.2,1,53,15
5477098387,book_title11072,291,176.8,5,43,34
4954568650,book_title11073,396,140.1,8,30,8
4944390320,book_title11074,1863,10.4,1,9,10
6153474747,book_title11075,742,109.7,6,72,4
7686635140,book_title11076,1584,20.2,5,59,2
8150810631,book_title11077,769,85.6,7,44,17
2599566519,book_title11078,1948,6.1,4,28,26
6916838894,book_title11079,1332,52.4,7,68,23
7320531904,book_title11080,1822,123.9,4,9,17
1799265506,book_title11081,1201,24.6,1,11,27
5040175488,book_title11082,325,38.3,4,35,9
9852024246,book_title11083,954,6.2,4,40,30
5204712089,book_title11084,957,40.2,1,24,31
8782897619,book_title11085,1394,18.2,6,70,1
7236876526,book_title11085,1234,3.5,3,61,8
3084388709,book_title11086,961,89.0,3,33,26
5123981902,book_title11087,1623,196.7,1,17,18
6407684945,book_title11088,1125,66.2,5,57,9
2374437496,book_title11089,1967,190.1,8,65,1
4777615806,book_title11090,1418,181.5,3,15,11
6721976315,book_title11091,1469,28.3,1,35,13
9044526814,book_title11092,874,51.2,7,56,11
1681080402,book_title11093,1736,4.2,8,19,37
5601451464,book_title11094,1148,56.9,1,72,21
9579290473,book_title11095,927,76.4,8,62,37
7429062019,book_title11096,1716,189.2,1,54,26
6465809505,book_title11097,1779,68.8,4,43,9
2418207511,book_title11098,1521,87.1,7,45,25
9998883086,book_title11099,30,168.2,5,22,40
5133326344,book_title11100,999,152.2,8,1,13
2011390241,book_title11101,254,104.9,1,49,7
